epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1310.15,0.87395,0.7159,1.2345,0.66635,0.61414,0.64853,0.46294,1.28282,1.51884,1.72888,0.00023839,0.00023839,0.00023839
2,2580.01,0.98687,0.83265,1.30606,0.70157,0.59039,0.62957,0.43833,1.34535,1.6116,1.79072,0.000436507,0.000436507,0.000436507
